web_scraper_order,web_scraper_start_url,ingredient_link,ingredient_link-href,ingredient_name,rating,benefits,categories,INFO_GLANCE
"1766127251-390","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-red-6-lake.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Red 6 Lake","Rating: Average","","Categories: Coloring Agent/Pigment","Pigment used to add color to makeup, food products, and skin careRuled safe in its current useAlso known as D&C Red 6 Aluminum Lake"
"1766127256-391","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-red-33.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Red 33","Rating: Average","","Categories: Coloring Agent/Pigment","Pigment used to add color to makeup, food products, and skin careRuled safe in its current use"
"1766127261-392","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-red-28.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Red 28","Rating: Average","","Categories: Coloring Agent/Pigment",""
"1766127267-393","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-red-27-lake.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Red 27 Lake","Rating: Average","","Categories: Coloring Agent/Pigment",""
"1766127272-394","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-pterocarpus-santalinus.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Pterocarpus Santalinus","Rating: Average","Benefits: Anti-Aging","Categories: Antioxidant, Plant Extracts, Fragrance: Synthetic and Natural, Irritant","Type of tree found native to south IndiaUsed in traditional Ayurvedic medicineExtract has antioxidant and soothing propertiesOil has volatile fragrance componentsAlso known as red sandalwood"
"1766127277-395","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-prasterone.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Prasterone","Rating: Average","Benefits: Hydration","Categories: Humectant",""
"1766127283-396","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-ppg-24-glycereth-24.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","PPG-24-Glycereth-24","Rating: Average","","Categories: Emulsifier","Glycerin-based ingredient that functions as an emulsifying agent and surfactantUsed in a variety of skin care formulations, including toners, serums, and moisturizersColorless to pale yellow liquid in its raw material formMost of what we know about this ingredient comes from suppliers, as independent research is lacking"
"1766127288-397","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-potassium-laurate.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Potassium Laurate","Rating: Average","","Categories: Cleansing Agent, Emulsifier","Cleanser, emulsifier, and foam-boosting agentConstituent of soap with potential to be drying, depending on the overall formulaCan be sourced naturally (via plants) or synthetically madeSupplied as a water-soluble powder or paste in its raw material form"
"1766127293-398","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-potassium-chloride.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Potassium Chloride","Rating: Average","","Categories: Texture Enhancer","Naturally occurring saltHelps increase a formula’s viscosityAlso a food additiveNon-irritating as used in cosmetics"
"1766127298-399","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-potassium.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Potassium","Rating: Average","","Categories: pH Adjuster/Stabilizer",""
"1766127304-400","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-porphyridium-cruentum-extract.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Porphyridium Cruentum Extract","Rating: Average","Benefits: Anti-Aging","Categories: Plant Extracts, Antioxidant",""
"1766127309-401","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-poncirus-trifoliata-fruit-extract.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Poncirus Trifoliata Fruit Extract","Rating: Average","Benefits: Anti-Aging","Categories: Antioxidant, Fragrance: Synthetic and Natural, Plant Extracts","Fruit extract that is a citrus relative, commonly known as “hardy orange”Offers anti-aging and skin-soothing benefits thanks to its antioxidant contentAlso contains fragrant compounds, although the risk for irritancy is minimized in extract formAlternative names include Citrus trifoliata and Trifoliate Orange"
"1766127314-402","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-polyvinylalcohol-crosspolymer.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Polyvinylalcohol Crosspolymer","Rating: Average","","Categories: Texture Enhancer","Polymer of vinyl alcohol and glyoxalBulking and film-forming agentCan be drying in high amountsUsed in amounts up to 15% in peel-off products"
"1766127320-403","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-polyester-5.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Polyester-5","Rating: Average","","Categories: Suspending/Dispersing Agent, Emulsifier","A film-forming agent used in skin care, hair care, and body care formulationsHelps hydrophobic ingredients disperse in aqueous solutionsA water-dispersible polymer that contains a sulfonate groupAssists in controlling the viscosity of formulas"
"1766127325-404","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-plasticizing-agents.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Plasticizing Agents","Rating: Average","","Categories: Film-Forming Agent, Texture Enhancer",""
"1766127330-405","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-plantago-lanceolata-leaf-extract.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Plantago Lanceolata Leaf Extract","Rating: Average","","Categories: Antioxidant, Irritant, Plant Extracts","Plant extract from the plantain familyOffers beneficial antioxidants that help defend skin from environmental stressorsMay potentially have a sensitizing effect on skin due its fragrance compounds and tannin contentOf greater concern when the essential oil form of this ingredient is used"
"1766127336-406","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-pistacia-lentiscus-gum.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Pistacia Lentiscus (Mastic) Gum","Rating: Average","Benefits: Pore Minimizer","Categories: Antioxidant, Irritant, Plant Extracts","Resin of the mastic tree native to north Africa & the MediterraneanHas been used in traditional Greek medicine for centuriesHas antioxidant and astringent propertiesContains volatile compounds that can irritate skin"
"1766127341-407","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-phthalates.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Phthalates","Rating: Average","","Categories: Solvent, Fragrance: Synthetic and Natural",""
"1766127346-408","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-phenylethyl-resorcinol.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Phenylethyl Resorcinol","Rating: Average","Benefits: Anti-Aging, Dark Spot Fading","Categories: Antioxidant","A synthetic antioxidantHelps visibly reduce dark spotsAids in skin brighteningRequires more research"
"1766127352-409","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-perilla-ocymoides.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Perilla Ocymoides","Rating: Average","Benefits: Soothing","Categories: Plant Extracts, Antioxidant",""
"1766127357-410","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-peg-7-trimethylolpropane-coconut-ether.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","PEG-7 Trimethylolpropane Coconut Ether","Rating: Average","","Categories: Cleansing Agent, Emulsifier","Type of polyethylene glycol compound derived from coconutsEmulsifier and surfactantCan be part of an ingredient blend called SEPIPLUS™ S"
"1766127362-411","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-pansy-extract.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Pansy Extract","Rating: Average","Benefits: Soothing","Categories: Plant Extracts, Antioxidant",""
"1766127367-412","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-p-anisic-acid.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","P-Anisic Acid","Rating: Average","","Categories: Preservative","Has antioxidant + anti-inflammatory propertiesPrimarily used as a preservativeFights bacterial and yeast contamination"
"1766127373-413","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-panicum-millaceum-millet-seed-extract.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Panicum Millaceum (Millet) Seed Extract","Rating: Average","Benefits: Hydration","Categories: Humectant",""
"1766127378-414","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-panicum-miliaceum.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Panicum Miliaceum","Rating: Average","Benefits: Hydration","Categories: Plant Extracts, Humectant",""
"1766127383-415","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-paeonia-suffruticosa-extract.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Paeonia Suffruticosa Extract","Rating: Average","","Categories: Plant Extracts, Antioxidant, Fragrance: Synthetic and Natural",""
"1766127389-416","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-paeonia-albiflora-flower-extract.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Paeonia Albiflora Flower Extract","Rating: Average","","Categories: Plant Extracts, Fragrance: Synthetic and Natural",""
"1766127394-417","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-paeonia-albiflora-extract.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Paeonia Albiflora Extract","Rating: Average","","Categories: Plant Extracts, Fragrance: Synthetic and Natural",""
"1766127399-418","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-padimate-o.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Padimate O","Rating: Average","Benefits: Anti-Aging","Categories: UV Filters",""
"1766127404-419","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-oridonin.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Oridonin","Rating: Average","Benefits: Anti-Aging","Categories: Antioxidant, Fragrance: Synthetic and Natural, Irritant, Plant Extracts","Herb-derived skin care ingredientShows potential for enhancing skin longevityMay be irritating (research shows mixed results)More robust testing is needed to confirm safety and efficacy"
"1766127410-420","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-oleth-3-phosphate.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Oleth-3 Phosphate","Rating: Average","","Categories: Cleansing Agent, Emulsifier, Suspending/Dispersing Agent","mproves formula texture, mixing oil and water ingredientsAssists in dispersing insoluble compounds in productsExists as a liquid with a colorless-to-brown raw materialMight be skin-sensitizing"
"1766127415-421","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-ocimum-basilicum-leaf-extract.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Ocimum Basilicum leaf extract","Rating: Average","Benefits: Anti-Aging","Categories: Plant Extracts, Antioxidant","Plant-extract derived from Ocimum basilicum, AKA sweet basilRich in antioxidants like rosmarinic acid, ferulic acid, and rutinHelps protect skin from pro-aging environmental aggressorsContains sin-sensitizing tannins"
"1766127420-422","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-ocimum-basilicum-flower-extract.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Ocimum Basilicum flower extract","Rating: Average","Benefits: Anti-Aging","Categories: Plant Extracts, Antioxidant","Plant-extract taken from the flower of Ocimum basilicum, AKA sweet basilRich in antioxidants such as flavonoids and phenolic compoundsHelps renew skin's protection from daily aggressors that lead to  signs of agingIs often combined with Ocimum basilicum leaf extract"
"1766127426-423","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-nymphaea-alba-root-extract.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Nymphaea Alba Root Extract","Rating: Average","Benefits: Anti-Aging","Categories: Antioxidant, Plant Extracts","Plant extract derived from the roots of Nymphaea alba, AKA water lilyContains antioxidant compounds like rutin and quercetinHelps mitigate pro-aging environmental damageAlso used in hair care applications"
"1766127431-424","https://www.paulaschoice.com/ingredient-dictionary?crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&csortb1=ingredientNotRated&csortd1=1&csortb2=ingredientRating&csortd2=2&csortb3=name&csortd3=1&start=2000&sz=2000","Read More","https://www.paulaschoice.com/ingredient-dictionary/ingredient-nylon-12-fluorescent-brightener-230-salt.html?csortb1=ingredientNotRated&csortb2=ingredientRating&csortb3=name&csortd1=1&csortd2=2&csortd3=1&crefn1=ingredientRating&crefv1=Best%7CGood%7CAverage%7CBad%7CWorst&sz=2000&fdid=ingredients&start=2000","Nylon-12 Fluorescent Brightener 230 Salt","Rating: Average","","Categories: Occlusive/Opacifying Agent","Reaction of nylon-12 with sulfonic acidOpacifying agentAdds pearlescencePart of a blend called LipoLight™ OAP-PVA"
